edge_index	from	to	kind	source_path	source_lines	quote
1130	FORENSIC_REPOSITORY_AUDIT.md	newack/ack.html	doc-mention	FORENSIC_REPOSITORY_AUDIT.md	310-310	| 1 | Create `newack/dashboard.html`, **or** re-point the 3 links in `index.html`, `ack.html`, `email.html` | Fixes the only broken internal reference |
1131	FORENSIC_REPOSITORY_AUDIT.md	newack/email.html	doc-mention	FORENSIC_REPOSITORY_AUDIT.md	310-310	| 1 | Create `newack/dashboard.html`, **or** re-point the 3 links in `index.html`, `ack.html`, `email.html` | Fixes the only broken internal reference |
1132	FORENSIC_REPOSITORY_AUDIT.md	LICENSE	doc-mention	FORENSIC_REPOSITORY_AUDIT.md	312-312	| 3 | Add `LICENSE`, or keep the repository private permanently | Resolves the `UNLICENSED`-and-public contradiction |
1133	FORENSIC_REPOSITORY_AUDIT.md	ECM_DOCS_DEV.zip	doc-mention	FORENSIC_REPOSITORY_AUDIT.md	332-332	| 13 | Untrack `ECM_DOCS_DEV.zip` and `HTML_OPS_Templates.zip`; retain externally | 2 |
1134	FORENSIC_REPOSITORY_AUDIT.md	document-portal/sw.js	doc-mention	FORENSIC_REPOSITORY_AUDIT.md	372-372	Duplicates by SHA-256 over file content — exact matches only; near-identical files that differ by a byte are reported as distinct, so §4 is a **floor**. Reachability by static traversal of HTML `src`/`href`, ES-module static and dynamic imports, and CSS `@import`/`url()`; references constructed at r
1135	PLATFORM_DOCUMENTATION.md	index.html	doc-mention	PLATFORM_DOCUMENTATION.md	34-34	| **DGO R11.6 Runtime** | `index.html` | 137 files reachable · 25 routes | The platform shell |
1136	PLATFORM_DOCUMENTATION.md	ECM_ActivityHub_Portal/index.html	doc-mention	PLATFORM_DOCUMENTATION.md	35-35	| **ECM Activity Hub Portal** | `ECM_ActivityHub_Portal/index.html` | 50 files | Executive SPA |
1137	PLATFORM_DOCUMENTATION.md	index.html	doc-mention	PLATFORM_DOCUMENTATION.md	35-35	| **ECM Activity Hub Portal** | `ECM_ActivityHub_Portal/index.html` | 50 files | Executive SPA |
1138	PLATFORM_DOCUMENTATION.md	document-portal/index.html	doc-mention	PLATFORM_DOCUMENTATION.md	36-36	| **Document Portal** | `document-portal/index.html` | 34 files | Public submission & tracking (PWA) |
1139	PLATFORM_DOCUMENTATION.md	index.html	doc-mention	PLATFORM_DOCUMENTATION.md	36-36	| **Document Portal** | `document-portal/index.html` | 34 files | Public submission & tracking (PWA) |
1140	PLATFORM_DOCUMENTATION.md	index.html	doc-mention	PLATFORM_DOCUMENTATION.md	37-37	| **AckFlow** | `newack/index.html` | 5 files | Acknowledgement prototype |
1141	PLATFORM_DOCUMENTATION.md	newack/index.html	doc-mention	PLATFORM_DOCUMENTATION.md	37-37	| **AckFlow** | `newack/index.html` | 5 files | Acknowledgement prototype |
1142	PLATFORM_DOCUMENTATION.md	index.html	doc-mention	PLATFORM_DOCUMENTATION.md	48-48	PRESENTATION   index.html · shared/shell.js · modules/*.js · styles/
1143	PLATFORM_DOCUMENTATION.md	shared/shell.js	doc-mention	PLATFORM_DOCUMENTATION.md	48-48	PRESENTATION   index.html · shared/shell.js · modules/*.js · styles/
1144	PLATFORM_DOCUMENTATION.md	core/action-authority.js	doc-mention	PLATFORM_DOCUMENTATION.md	50-50	GOVERNANCE     core/action-authority.js · audit-log · idempotency
1145	PLATFORM_DOCUMENTATION.md	core/auth.js	doc-mention	PLATFORM_DOCUMENTATION.md	52-52	INTEGRATION    core/auth.js · endpoint-registry · data-client · fetch-manager
1146	PLATFORM_DOCUMENTATION.md	core/boot.js	doc-mention	PLATFORM_DOCUMENTATION.md	59-59	`core/boot.js`:
1147	PLATFORM_DOCUMENTATION.md	config/state-schema.config.js	doc-mention	PLATFORM_DOCUMENTATION.md	61-61	1. `PlatformProvisioner.ensure()` — normalise state shape against `config/state-schema.config.js`
1148	PLATFORM_DOCUMENTATION.md	index.html	doc-mention	PLATFORM_DOCUMENTATION.md	69-69	**A boot watchdog in `index.html` is deliberately a classic (non-module) script.** `boot.js` cannot report its own failure to *resolve*: module resolution happens before any of its code runs, so no `try/catch` fires and no error is logged. The watchdog surfaces failing URLs after 15 seconds. This ex
1149	PLATFORM_DOCUMENTATION.md	core/boot.js	doc-mention	PLATFORM_DOCUMENTATION.md	69-69	**A boot watchdog in `index.html` is deliberately a classic (non-module) script.** `boot.js` cannot report its own failure to *resolve*: module resolution happens before any of its code runs, so no `try/catch` fires and no error is logged. The watchdog surfaces failing URLs after 15 seconds. This ex
1150	PLATFORM_DOCUMENTATION.md	core/router.js	doc-mention	PLATFORM_DOCUMENTATION.md	73-73	`core/router.js` — hash-based, generation-token guarded so a slow module cannot overwrite a newer route.
1151	PLATFORM_DOCUMENTATION.md	config/workflow-clarity.config.js	doc-mention	PLATFORM_DOCUMENTATION.md	75-75	Twenty-five routes exist; **nine are visible workspaces**, sixteen are guided internal routes reachable by handoff or deep link. This split lives in `config/workflow-clarity.config.js` and exists so navigation reflects operator intent rather than module inventory.
1152	PLATFORM_DOCUMENTATION.md	core/state.js	doc-mention	PLATFORM_DOCUMENTATION.md	89-89	`core/state.js` — a single object, `structuredClone`-isolated, persisted to `localStorage` under `dgo.r11.viewport.runtime.state` (schema v4). Every non-runtime patch auto-records an audit entry (capped at 1,000). Endpoint overrides are sanitised on hydrate so no signed URL is ever persisted.
1153	PLATFORM_DOCUMENTATION.md	core/action-authority.js	doc-mention	PLATFORM_DOCUMENTATION.md	97-97	### Action ownership — `core/action-authority.js`
1154	PLATFORM_DOCUMENTATION.md	config/action-ownership.config.js	doc-mention	PLATFORM_DOCUMENTATION.md	110-110	Backed by `config/action-ownership.config.js` (per-action owner, service, backend, audit vocabulary) and `config/module-boundaries.config.js` (what each module owns and explicitly must not own).
1155	PLATFORM_DOCUMENTATION.md	config/module-boundaries.config.js	doc-mention	PLATFORM_DOCUMENTATION.md	110-110	Backed by `config/action-ownership.config.js` (per-action owner, service, backend, audit vocabulary) and `config/module-boundaries.config.js` (what each module owns and explicitly must not own).
1156	PLATFORM_DOCUMENTATION.md	core/audit-log.js	doc-mention	PLATFORM_DOCUMENTATION.md	112-112	### Audit — `core/audit-log.js`
1157	PLATFORM_DOCUMENTATION.md	core/idempotency.js	doc-mention	PLATFORM_DOCUMENTATION.md	116-116	### Idempotency — `core/idempotency.js`
1158	PLATFORM_DOCUMENTATION.md	core/otp-service.js	doc-mention	PLATFORM_DOCUMENTATION.md	128-128	### Step-up authentication — `core/otp-service.js`
1159	PLATFORM_DOCUMENTATION.md	core/write-manager.js	doc-mention	PLATFORM_DOCUMENTATION.md	132-132	### Write discipline — `core/write-manager.js`
1160	PLATFORM_DOCUMENTATION.md	config/endpoints.config.js	doc-mention	PLATFORM_DOCUMENTATION.md	142-142	### Endpoint contracts — `config/endpoints.config.js`
1161	PLATFORM_DOCUMENTATION.md	core/endpoint-registry.js	doc-mention	PLATFORM_DOCUMENTATION.md	148-148	### Endpoint registry — `core/endpoint-registry.js`
1162	PLATFORM_DOCUMENTATION.md	core/data-client.js	doc-mention	PLATFORM_DOCUMENTATION.md	156-156	### Data client — `core/data-client.js`
1163	PLATFORM_DOCUMENTATION.md	core/data-loader.js	doc-mention	PLATFORM_DOCUMENTATION.md	160-160	### Data loading — `core/data-loader.js`
1164	PLATFORM_DOCUMENTATION.md	core/domain.js	doc-mention	PLATFORM_DOCUMENTATION.md	162-162	`FETCH_ALL` with a fallback to `FETCH_ACTIVITIES`; if both fail the runtime records the reason and continues offline. Response collections are alias-tolerant (`docs` / `activities` / `items` / `records`) and normalised through `core/domain.js`.
1165	PLATFORM_DOCUMENTATION.md	config/auth.config.js	doc-mention	PLATFORM_DOCUMENTATION.md	172-172	`config/auth.config.js` → `enabled`. Flipping it changes four behaviours **at once** — deliberately not independently switchable, because any one alone produces a false sense of enforcement:
1166	PLATFORM_DOCUMENTATION.md	core/auth.js	doc-mention	PLATFORM_DOCUMENTATION.md	185-185	- **`core/auth.js`** — token acquisition with renewal and in-flight coalescing, claim decoding (never verification — that is the server's job), identity resolution, `ensureAuthenticated()` gating.
1167	PLATFORM_DOCUMENTATION.md	core/current-user.js	doc-mention	PLATFORM_DOCUMENTATION.md	186-186	- **`core/current-user.js`** — a server-authoritative path that reads role from claims. This is what closes the escalation: the role is no longer read from local state, so tampering cannot change it.
1168	PLATFORM_DOCUMENTATION.md	AUTHENTICATION_CONTRACT.md	doc-mention	PLATFORM_DOCUMENTATION.md	187-187	- **`AUTHENTICATION_CONTRACT.md`** — the seven server obligations. **The client can only decline to send a request, never prevent one.** Until the backend validates tokens and derives roles itself, nothing is enforced.
1169	PLATFORM_DOCUMENTATION.md	tests/auth-posture.test.mjs	doc-mention	PLATFORM_DOCUMENTATION.md	195-195	`tests/auth-posture.test.mjs` — 25 assertions across both postures, in CI. The demonstrated **viewer → systemAdmin escalation is encoded as a test**: with auth enforced, rewriting `localStorage` leaves the effective role at `viewer`. An unmapped role claim is denied rather than defaulted.
1170	PLATFORM_DOCUMENTATION.md	config/rbac.config.js	doc-mention	PLATFORM_DOCUMENTATION.md	201-201	Six roles, thirteen permissions, in `config/rbac.config.js`.
1171	PLATFORM_DOCUMENTATION.md	core/router.js	doc-mention	PLATFORM_DOCUMENTATION.md	214-214	Route guards in `core/router.js` render an explicit denial rather than a blank page, distinguishing *disabled*, *not enrolled* and *role cannot open*.
1172	PLATFORM_DOCUMENTATION.md	styles/index.css	doc-mention	PLATFORM_DOCUMENTATION.md	220-220	`styles/index.css` declares a deterministic cascade:
1173	PLATFORM_DOCUMENTATION.md	CONTRIBUTING.md	doc-mention	PLATFORM_DOCUMENTATION.md	228-228	**Theme and density live on `<html>` only.** Every themed rule is a bare `[data-theme="…"]` selector written for `:root`. Mirroring those attributes onto descendants makes the selector match directly and beat inheritance — which silently broke dark mode until it was removed. `CONTRIBUTING.md` record
1174	PLATFORM_DOCUMENTATION.md	styles/index.css	doc-mention	PLATFORM_DOCUMENTATION.md	232-232	> **Known debt:** the `overrides` layer holds two authorities whose rule interaction is documented at length in `styles/index.css` and remains unresolved. There is currently no rendered-appearance regression coverage beyond the smoke suite's theme assertion.
1175	PLATFORM_DOCUMENTATION.md	tests/check-imports.mjs	doc-mention	PLATFORM_DOCUMENTATION.md	257-257	| `check-imports.mjs` | Every relative import resolves. **167 modules, 0 broken edges.** The check that would have caught the original boot failure in one second. |
1176	PLATFORM_DOCUMENTATION.md	tests/check-secrets.mjs	doc-mention	PLATFORM_DOCUMENTATION.md	258-258	| `check-secrets.mjs` | A ratchet, not a gate — fails on *new* signatures, reports known ones. Deleting a file revokes nothing, so failing on known exposure would only make CI permanently red. |
1177	PLATFORM_DOCUMENTATION.md	tests/auth-posture.test.mjs	doc-mention	PLATFORM_DOCUMENTATION.md	259-259	| `auth-posture.test.mjs` | Both postures, 25 assertions, one child process each. |
1178	PLATFORM_DOCUMENTATION.md	index.html	doc-mention	PLATFORM_DOCUMENTATION.md	260-260	| `smoke.spec.js` | Boot, accessibility entry points, all 25 routes, theme repaint, `?skipWelcome=1`, ECM portal. Gated on `__DGO_BOOTED__`, **not** HTTP 200 — a 200 proves the server served `index.html` and nothing more. |
1179	PLATFORM_DOCUMENTATION.md	tests/smoke.spec.js	doc-mention	PLATFORM_DOCUMENTATION.md	260-260	| `smoke.spec.js` | Boot, accessibility entry points, all 25 routes, theme repaint, `?skipWelcome=1`, ECM portal. Gated on `__DGO_BOOTED__`, **not** HTTP 200 — a 200 proves the server served `index.html` and nothing more. |
1180	PLATFORM_DOCUMENTATION.md	.github/workflows/ci.yml	doc-mention	PLATFORM_DOCUMENTATION.md	262-262	CI (`.github/workflows/ci.yml`): `imports` gates `smoke` and `links`; `secrets` runs independently.
1181	PLATFORM_DOCUMENTATION.md	config/config.example.js	doc-mention	PLATFORM_DOCUMENTATION.md	271-271	cp config/config.example.js config/config.local.js   # git-ignored
1182	PLATFORM_DOCUMENTATION.md	index.html	doc-mention	PLATFORM_DOCUMENTATION.md	274-274	`index.html` loads it with `onerror="void 0"` — a 404 is expected and allow-listed by both the smoke suite and the link checker.
1183	PLATFORM_DOCUMENTATION.md	config/app.config.js	doc-mention	PLATFORM_DOCUMENTATION.md	278-278	| `app.config.js` | Version, storage key, schema version, themes, densities |
1184	PLATFORM_DOCUMENTATION.md	config/auth.config.js	doc-mention	PLATFORM_DOCUMENTATION.md	279-279	| `auth.config.js` | The authentication switch |
1185	PLATFORM_DOCUMENTATION.md	config/rbac.config.js	doc-mention	PLATFORM_DOCUMENTATION.md	280-280	| `rbac.config.js` | Roles, permissions, route access |
1186	PLATFORM_DOCUMENTATION.md	config/routes.config.js	doc-mention	PLATFORM_DOCUMENTATION.md	281-281	| `routes.config.js` | 25 route declarations |
1187	PLATFORM_DOCUMENTATION.md	config/workflow-clarity.config.js	doc-mention	PLATFORM_DOCUMENTATION.md	282-282	| `workflow-clarity.config.js` | Visible workspaces vs guided internal routes |
1188	PLATFORM_DOCUMENTATION.md	config/endpoints.config.js	doc-mention	PLATFORM_DOCUMENTATION.md	283-283	| `endpoints.config.js` | 19 contracts |
1189	PLATFORM_DOCUMENTATION.md	config/module-boundaries.config.js	doc-mention	PLATFORM_DOCUMENTATION.md	284-284	| `module-boundaries.config.js` | What each module owns and must not own |
1190	PLATFORM_DOCUMENTATION.md	config/action-ownership.config.js	doc-mention	PLATFORM_DOCUMENTATION.md	285-285	| `action-ownership.config.js` | Per-action owner, service, audit vocabulary |
1191	PLATFORM_DOCUMENTATION.md	config/fetch-policy.config.js	doc-mention	PLATFORM_DOCUMENTATION.md	286-286	| `fetch-policy.config.js` | Timeout, retry, dedupe, cache TTL, payload budget |
1192	PLATFORM_DOCUMENTATION.md	index.html	doc-mention	PLATFORM_DOCUMENTATION.md	293-293	index.html                     Runtime entry + boot watchdog
1193	PLATFORM_DOCUMENTATION.md	ECM_DOCS_DEV.zip	doc-mention	PLATFORM_DOCUMENTATION.md	303-303	ECM_DOCS_DEV.zip               Archive of record — reference material
1194	PLATFORM_DOCUMENTATION.md	AUDIT.md	doc-mention	PLATFORM_DOCUMENTATION.md	306-306	Documents: `PLATFORM_DOCUMENTATION.md` · `STATUS_REPORT.md` · `AUTHENTICATION_CONTRACT.md` · `CAPABILITY_ASSESSMENT_R11.6.md` · `REPOSITORY_AUDIT.md` · `FORENSIC_REPOSITORY_AUDIT.md` · `AUDIT.md` · `README.md` · `CONTRIBUTING.md`
1195	PLATFORM_DOCUMENTATION.md	AUTHENTICATION_CONTRACT.md	doc-mention	PLATFORM_DOCUMENTATION.md	306-306	Documents: `PLATFORM_DOCUMENTATION.md` · `STATUS_REPORT.md` · `AUTHENTICATION_CONTRACT.md` · `CAPABILITY_ASSESSMENT_R11.6.md` · `REPOSITORY_AUDIT.md` · `FORENSIC_REPOSITORY_AUDIT.md` · `AUDIT.md` · `README.md` · `CONTRIBUTING.md`
1196	PLATFORM_DOCUMENTATION.md	CAPABILITY_ASSESSMENT_R11.6.md	doc-mention	PLATFORM_DOCUMENTATION.md	306-306	Documents: `PLATFORM_DOCUMENTATION.md` · `STATUS_REPORT.md` · `AUTHENTICATION_CONTRACT.md` · `CAPABILITY_ASSESSMENT_R11.6.md` · `REPOSITORY_AUDIT.md` · `FORENSIC_REPOSITORY_AUDIT.md` · `AUDIT.md` · `README.md` · `CONTRIBUTING.md`
1197	PLATFORM_DOCUMENTATION.md	CONTRIBUTING.md	doc-mention	PLATFORM_DOCUMENTATION.md	306-306	Documents: `PLATFORM_DOCUMENTATION.md` · `STATUS_REPORT.md` · `AUTHENTICATION_CONTRACT.md` · `CAPABILITY_ASSESSMENT_R11.6.md` · `REPOSITORY_AUDIT.md` · `FORENSIC_REPOSITORY_AUDIT.md` · `AUDIT.md` · `README.md` · `CONTRIBUTING.md`
1198	PLATFORM_DOCUMENTATION.md	FORENSIC_REPOSITORY_AUDIT.md	doc-mention	PLATFORM_DOCUMENTATION.md	306-306	Documents: `PLATFORM_DOCUMENTATION.md` · `STATUS_REPORT.md` · `AUTHENTICATION_CONTRACT.md` · `CAPABILITY_ASSESSMENT_R11.6.md` · `REPOSITORY_AUDIT.md` · `FORENSIC_REPOSITORY_AUDIT.md` · `AUDIT.md` · `README.md` · `CONTRIBUTING.md`
1199	PLATFORM_DOCUMENTATION.md	README.md	doc-mention	PLATFORM_DOCUMENTATION.md	306-306	Documents: `PLATFORM_DOCUMENTATION.md` · `STATUS_REPORT.md` · `AUTHENTICATION_CONTRACT.md` · `CAPABILITY_ASSESSMENT_R11.6.md` · `REPOSITORY_AUDIT.md` · `FORENSIC_REPOSITORY_AUDIT.md` · `AUDIT.md` · `README.md` · `CONTRIBUTING.md`
1200	PLATFORM_DOCUMENTATION.md	REPOSITORY_AUDIT.md	doc-mention	PLATFORM_DOCUMENTATION.md	306-306	Documents: `PLATFORM_DOCUMENTATION.md` · `STATUS_REPORT.md` · `AUTHENTICATION_CONTRACT.md` · `CAPABILITY_ASSESSMENT_R11.6.md` · `REPOSITORY_AUDIT.md` · `FORENSIC_REPOSITORY_AUDIT.md` · `AUDIT.md` · `README.md` · `CONTRIBUTING.md`
1201	PLATFORM_DOCUMENTATION.md	STATUS_REPORT.md	doc-mention	PLATFORM_DOCUMENTATION.md	306-306	Documents: `PLATFORM_DOCUMENTATION.md` · `STATUS_REPORT.md` · `AUTHENTICATION_CONTRACT.md` · `CAPABILITY_ASSESSMENT_R11.6.md` · `REPOSITORY_AUDIT.md` · `FORENSIC_REPOSITORY_AUDIT.md` · `AUDIT.md` · `README.md` · `CONTRIBUTING.md`
1202	PLATFORM_DOCUMENTATION.md	STATUS_REPORT.md	doc-mention	PLATFORM_DOCUMENTATION.md	312-312	Recorded plainly; each is tracked in `STATUS_REPORT.md`.
1203	PLATFORM_DOCUMENTATION.md	AUTHENTICATION_CONTRACT.md	doc-mention	PLATFORM_DOCUMENTATION.md	314-314	1. **Nothing is enforced server-side.** All governance is browser-side. Until `AUTHENTICATION_CONTRACT.md` §2 is implemented, controls are advisory.
1204	PLATFORM_DOCUMENTATION.md	document-portal/js/data.js	doc-mention	PLATFORM_DOCUMENTATION.md	316-316	3. **Four signed URLs remain** in `document-portal/js/data.js` and `newack/config.js`; 22 pilot signatures still require rotation.
1205	PLATFORM_DOCUMENTATION.md	newack/config.js	doc-mention	PLATFORM_DOCUMENTATION.md	316-316	3. **Four signed URLs remain** in `document-portal/js/data.js` and `newack/config.js`; 22 pilot signatures still require rotation.
1206	README.md	CAPABILITY_ASSESSMENT_R11.6.md	doc-mention	README.md	5-5	> **Read this first.** This README was previously written for a different repository (`dgoeaa/DGO_Targets`) and described a test suite, CI workflows and a bundle manifest that do not exist here. It has been rewritten to describe **this** repository as it actually is. Where something is genuinely und
1207	README.md	document-portal/js/data.js	doc-mention	README.md	13-13	1. **4 live Power Automate SAS signatures remain in 2 tracked files** — `document-portal/js/data.js` (3) and `newack/config.js` (1) — both client-delivered. A SAS-signed URL is a bearer credential: possession alone authorizes invoking the flow.
